TAXON_ORDER,CATEGORY,SPECIES_CODE,TAXON_CONCEPT_ID,PRIMARY_COM_NAME,SCI_NAME,ORDER,FAMILY,SPECIES_GROUP,REPORT_AS
21433,spuh,greenm1,avibase-avibase-4196C98E,green-magpie sp.,Cissa sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21434,species,ruftre2,avibase-avibase-959E1633,Rufous Treepie,Dendrocitta vagabunda,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21444,species,grytre1,avibase-avibase-81FFAAC2,Gray Treepie,Dendrocitta formosae,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21453,slash,y00413,avibase-avibase-A63953AA,Rufous/Gray Treepie,Dendrocitta vagabunda/formosae,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21454,species,sumtre1,avibase-avibase-BF723D53,Sumatran Treepie,Dendrocitta occipitalis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21455,species,bortre1,avibase-avibase-1DF3553B,Bornean Treepie,Dendrocitta cinerascens,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21456,species,whbtre1,avibase-avibase-C7567600,White-bellied Treepie,Dendrocitta leucogastra,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21457,species,coltre1,avibase-avibase-DDA66E07,Collared Treepie,Dendrocitta frontalis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21458,species,andtre1,avibase-avibase-A26B2BBB,Andaman Treepie,Dendrocitta bayleii,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21459,species,rattre1,avibase-avibase-A1807D70,Racket-tailed Treepie,Crypsirina temia,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21460,species,hootre1,avibase-avibase-45BED67C,Hooded Treepie,Crypsirina cucullata,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21461,species,rattre2,avibase-avibase-8D4720DA,Ratchet-tailed Treepie,Temnurus temnurus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21462,spuh,treepi1,avibase-avibase-27611F40,treepie sp.,Dendrocitta/Crypsirina/Temnurus sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21463,species,eurmag3,avibase-avibase-3FA7E460,Maghreb Magpie,Pica mauritanica,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21464,species,eurmag5,avibase-avibase-381534F5,Asir Magpie,Pica asirensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21465,species,eurmag6,avibase-avibase-44F22552,Black-rumped Magpie,Pica bottanensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21466,species,orimag1,avibase-avibase-7D3B961F,Oriental Magpie,Pica serica,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21467,species,eurmag1,avibase-avibase-FBBBA943,Eurasian Magpie,Pica pica,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21468,issf,eurmag2,avibase-avibase-56768A51,Eurasian Magpie (Iberian),Pica pica melanotos,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",eurmag1
21469,issf,eurmag4,avibase-avibase-D8FE9DB9,Eurasian Magpie (Eurasian),Pica pica [pica Group],Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",eurmag1
21474,issf,eurmag7,avibase-avibase-01F04090,Eurasian Magpie (Kamchatkan),Pica pica camtschatica,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",eurmag1
21475,slash,y01104,avibase-avibase-A6DE85CD,Oriental/Eurasian Magpie,Pica serica/pica,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21476,species,bkbmag1,avibase-avibase-640D71AA,Black-billed Magpie,Pica hudsonia,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21477,species,yebmag,avibase-avibase-538A9CA7,Yellow-billed Magpie,Pica nuttalli,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21478,spuh,pica1,avibase-avibase-45E78660,Pica sp.,Pica sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21479,species,stbcro1,avibase-avibase-D083CE58,Ethiopian Bushcrow,Zavattariornis stresemanni,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21480,species,mogjay1,avibase-avibase-AF49B4CF,Mongolian Ground-Jay,Podoces hendersoni,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21481,species,xigjay1,avibase-avibase-D0BB7612,Xinjiang Ground-Jay,Podoces biddulphi,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21482,species,tugjay1,avibase-avibase-3137BF2B,Turkestan Ground-Jay,Podoces panderi,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21483,species,irgjay1,avibase-avibase-6F3A7C95,Iranian Ground-Jay,Podoces pleskei,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21484,species,clanut,avibase-avibase-D1FC2D6B,Clark's Nutcracker,Nucifraga columbiana,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21485,species,eurnut3,avibase-avibase-D9B001DF,Northern Nutcracker,Nucifraga caryocatactes,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21490,species,eurnut4,avibase-avibase-2AF8ECCE,Southern Nutcracker,Nucifraga hemispila,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21496,slash,eurnut1,avibase-avibase-76C74B10,Northern/Southern Nutcracker,Nucifraga caryocatactes/hemispila,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21497,species,sponut1,avibase-avibase-8D0D1D1C,Kashmir Nutcracker,Nucifraga multipunctata,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21498,species,rebcho1,avibase-avibase-18D2C42A,Red-billed Chough,Pyrrhocorax pyrrhocorax,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21499,issf,rebcho2,avibase-avibase-53EEC388,Red-billed Chough (Red-billed),Pyrrhocorax pyrrhocorax [pyrrhocorax Group],Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",rebcho1
21507,issf,rebcho3,avibase-avibase-179A3B36,Red-billed Chough (Ethiopian),Pyrrhocorax pyrrhocorax baileyi,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",rebcho1
21508,species,yebcho1,avibase-avibase-45B512E2,Yellow-billed Chough,Pyrrhocorax graculus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21512,slash,y00895,avibase-avibase-22BED723,Red-billed/Yellow-billed Chough,Pyrrhocorax pyrrhocorax/graculus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21513,species,piapia1,avibase-avibase-4C35510F,Piapiac,Ptilostomus afer,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21514,species,eurjac,avibase-avibase-D4C32F8E,Eurasian Jackdaw,Coloeus monedula,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21519,species,daujac1,avibase-avibase-9F784AB1,Daurian Jackdaw,Coloeus dauuricus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21520,slash,y01179,avibase-avibase-618004DC,Eurasian/Daurian Jackdaw,Coloeus monedula/dauuricus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21521,species,houcro1,avibase-avibase-39868903,House Crow,Corvus splendens,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21527,species,neccro1,avibase-avibase-985A5F40,New Caledonian Crow,Corvus moneduloides,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21528,species,bancro1,avibase-avibase-8D44B0A0,Banggai Crow,Corvus unicolor,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21529,species,slbcro2,avibase-avibase-67E4D5DD,Sunda Crow,Corvus enca,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21532,species,slbcro5,avibase-avibase-5E184D07,Sierra Madre Crow,Corvus sierramadrensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21533,species,slbcro6,avibase-avibase-043895D6,Samar Crow,Corvus samarensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21534,species,slbcro12,avibase-avibase-8403B0D8,Sulawesi Crow,Corvus celebensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21537,species,slbcro7,avibase-avibase-D29583DE,Palawan Crow,Corvus pusillus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21538,species,slbcro3,avibase-avibase-7D09E879,Violet Crow,Corvus violaceus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21539,species,pipcro1,avibase-avibase-927A64D1,Piping Crow,Corvus typicus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21540,species,flocro1,avibase-avibase-CE62EFDD,Flores Crow,Corvus florensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21541,species,marcro1,avibase-avibase-1EF8429F,Mariana Crow,Corvus kubaryi,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21542,species,lobcro1,avibase-avibase-11715120,Long-billed Crow,Corvus validus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21543,species,guacro1,avibase-avibase-ACCF9106,Guadalcanal Crow,Corvus woodfordi,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21546,species,boucro1,avibase-avibase-667E6F77,Bougainville Crow,Corvus meeki,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21547,species,brhcro1,avibase-avibase-EC8ED8A4,Brown-headed Crow,Corvus fuscicapillus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21550,species,grycro1,avibase-avibase-63AF4DB2,Gray Crow,Corvus tristis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21551,species,capcro2,avibase-avibase-562E17AB,Cape Crow,Corvus capensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21554,species,rook1,avibase-avibase-1078FFEA,Rook,Corvus frugilegus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21555,issf,rook2,avibase-avibase-119B5A12,Rook (Western),Corvus frugilegus frugilegus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",rook1
21556,issf,rook3,avibase-avibase-589285C4,Rook (Eastern),Corvus frugilegus pastinator,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",rook1
21557,species,amecro,avibase-avibase-69544B59,American Crow,Corvus brachyrhynchos,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21563,species,cupcro1,avibase-avibase-E791045B,Cuban Palm-Crow,Corvus minutus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21564,species,palcro1,avibase-avibase-98CFF755,Hispaniolan Palm-Crow,Corvus palmarum,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21565,species,cubcro1,avibase-avibase-4B69D1CC,Cuban Crow,Corvus nasicus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21566,species,whncro1,avibase-avibase-CC4B3F51,White-necked Crow,Corvus leucognaphalus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21567,species,jamcro1,avibase-avibase-58AEF90C,Jamaican Crow,Corvus jamaicensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21568,species,tamcro,avibase-avibase-AFDBC76B,Tamaulipas Crow,Corvus imparatus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21569,species,sincro1,avibase-avibase-A1C7E620,Sinaloa Crow,Corvus sinaloae,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21570,species,fiscro,avibase-avibase-43E56D2C,Fish Crow,Corvus ossifragus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21571,hybrid,x00465,avibase-avibase-0FA57958,House x Fish Crow (hybrid),Corvus splendens x ossifragus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21572,slash,y00414,avibase-avibase-C80340E4,American/Fish Crow,Corvus brachyrhynchos/ossifragus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21573,species,hawcro,avibase-avibase-2CDECD36,Hawaiian Crow,Corvus hawaiiensis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21574,species,chirav,avibase-avibase-F3B84E07,Chihuahuan Raven,Corvus cryptoleucus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21575,species,carcro1,avibase-avibase-26FB62DA,Carrion Crow,Corvus corone,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21576,issf,carcro2,avibase-avibase-FD45C1D7,Carrion Crow (Western),Corvus corone corone,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",carcro1
21577,issf,carcro3,avibase-avibase-78D64F9E,Carrion Crow (Eastern),Corvus corone orientalis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",carcro1
21578,species,hoocro1,avibase-avibase-F13D8350,Hooded Crow,Corvus cornix,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21579,issf,hoocro2,avibase-avibase-656AD1E4,Hooded Crow (Hooded),Corvus cornix [cornix Group],Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",hoocro1
21583,issf,hoocro3,avibase-avibase-76ED0754,Hooded Crow (Mesopotamian),Corvus cornix capellanus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",hoocro1
21584,slash,y00743,avibase-avibase-E4EE9AC4,Carrion/Hooded Crow,Corvus corone/cornix,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21585,hybrid,x00636,avibase-avibase-7958D4BC,Carrion x Hooded Crow (hybrid),Corvus corone x cornix,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21586,species,labcro1,avibase-avibase-A9146F3B,Large-billed Crow,Corvus macrorhynchos,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21587,issf,labcro2,avibase-avibase-8891E279,Large-billed Crow (Large-billed),Corvus macrorhynchos [macrorhynchos Group],Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",labcro1
21598,issf,labcro3,avibase-avibase-7357197F,Large-billed Crow (Indian Jungle),Corvus macrorhynchos culminatus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",labcro1
21599,issf,labcro4,avibase-avibase-D229C9A2,Large-billed Crow (Eastern),Corvus macrorhynchos levaillantii,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",labcro1
21600,slash,y01259,avibase-avibase-BCFA1281,Carrion/Large-billed Crow,Corvus corone/macrorhynchos,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21601,species,labcro15,avibase-avibase-AC7128AC,Philippine Jungle Crow,Corvus philippinus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21602,species,torcro2,avibase-avibase-3E47E56F,Torresian Crow,Corvus orru,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21606,species,torcro3,avibase-avibase-30485389,Bismarck Crow,Corvus insularis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21607,species,litcro1,avibase-avibase-4DADACA1,Little Crow,Corvus bennetti,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21608,species,ausrav1,avibase-avibase-1D45897E,Australian Raven,Corvus coronoides,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21609,issf,ausrav2,avibase-avibase-D93BBF86,Australian Raven (Eastern),Corvus coronoides coronoides,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",ausrav1
21610,issf,ausrav3,avibase-avibase-AF8343F2,Australian Raven (Western),Corvus coronoides perplexus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",ausrav1
21611,species,litrav1,avibase-avibase-DE78C792,Little Raven,Corvus mellori,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21612,species,forrav1,avibase-avibase-2CABE055,Forest Raven,Corvus tasmanicus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21615,species,colcro1,avibase-avibase-BD63FF46,Collared Crow,Corvus torquatus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21616,species,piecro1,avibase-avibase-34D538E1,Pied Crow,Corvus albus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21617,species,brnrav1,avibase-avibase-F2024545,Brown-necked Raven,Corvus ruficollis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21618,species,somcro2,avibase-avibase-9DBAAB1D,Somali Crow,Corvus edithae,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21619,hybrid,x00466,avibase-avibase-19A8DE41,Pied x Somali Crow (hybrid),Corvus albus x edithae,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21620,spuh,crow,avibase-avibase-764AAC8A,crow sp.,Corvus sp. (crow sp.),Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21621,species,fatrav1,avibase-avibase-32C216E2,Fan-tailed Raven,Corvus rhipidurus,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21622,species,whnrav1,avibase-avibase-EA326EA2,White-necked Raven,Corvus albicollis,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21623,species,thbrav1,avibase-avibase-4C6B515D,Thick-billed Raven,Corvus crassirostris,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21624,species,comrav,avibase-avibase-B9B272F4,Common Raven,Corvus corax,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21633,spuh,raven,avibase-avibase-0E2764BF,raven sp.,Corvus sp. (raven sp.),Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21634,spuh,y00639,avibase-avibase-F00CC288,crow/raven sp.,Corvus sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21635,spuh,corvid2,avibase-avibase-26BE20B9,corvid sp.,Corvidae sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)","Jays, Magpies, Crows, and Ravens",
21637,species,lorsat1,avibase-avibase-C7F446FC,Loria's Satinbird,Cnemophilus loriae,Passeriformes,Cnemophilidae (Satinbirds),Satinbirds,
21641,species,cresat1,avibase-avibase-C6373A0B,Crested Satinbird,Cnemophilus macgregorii,Passeriformes,Cnemophilidae (Satinbirds),Satinbirds,
21642,issf,cresat2,avibase-avibase-1C650121,Crested Satinbird (Red),Cnemophilus macgregorii sanguineus,Passeriformes,Cnemophilidae (Satinbirds),Satinbirds,cresat1
21643,issf,cresat3,avibase-avibase-BB600C12,Crested Satinbird (Yellow),Cnemophilus macgregorii macgregorii,Passeriformes,Cnemophilidae (Satinbirds),Satinbirds,cresat1
